id,line_number,location_name,start_km,end_km,reason,track_number,speed_odd_direction,speed_even_direction,notes,source_region,is_new,regarding_passenger,is_included_in_timetable,is_main_track
18255,203,Zblewo - Kaliska,42.270,42.725,Ograniczona widoczność czoła pociągu na przejeździe,"1, 2",,70,,IZ Gdynia,false,true,true,true
18256,203,Zblewo - Kaliska,42.804,43.324,Ograniczona widoczność czoła pociągu na przejeździe,"1, 2",80,,,IZ Gdynia,false,true,true,true
18257,203,Gutowiec - Rytel,80.791,81.341,Ograniczona widoczność czoła pociągu na przejeździe,1,,100,,IZ Gdynia,false,true,true,true
18258,203,Rytel - Chojnice,86.824,87.374,Ograniczona widoczność czoła pociągu na przejeździe,1,100,,,IZ Gdynia,false,true,true,true
18259,203,Chojnice - Wierzchowo Człuchowskie,100.046,100.596,Ograniczona widoczność czoła pociągu na przejeździe,1,,100,,IZ Gdynia,false,true,true,true
18260,204,Bogaczewo,84.556,85.320,,3,80,,Vd) Linia 220,IZ Gdynia,false,true,true,false
18261,204,Bogaczewo,84.618,85.354,,3,,80,Vd) Linia 220,IZ Gdynia,false,true,true,false
18262,204,Bogaczewo - Młynary,51.082,51.467,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Gdynia,false,true,true,true
18263,204,Braniewo,85.320,85.330,Miejsce detekcji stanu ładunków kolejowych,212,30,30,,IZ Gdynia,false,true,true,true
18264,204,Braniewo,87.244,87.627,,3,40,,Vd) Linia 221; poc. pasażerskie,IZ Gdynia,false,true,true,false
18265,204,Braniewo,87.244,87.627,,3,50,,Vd) Linia 221; szynobusy,IZ Gdynia,false,true,true,false
18266,204,Braniewo,87.244,87.627,,3,30,,Vd) Linia 221; poc. towarowe,IZ Gdynia,false,false,true,false
18267,204,Braniewo,87.287,87.761,,3,,30,Vd) Linia 221; poc. towarowe,IZ Gdynia,false,false,true,false
18268,204,Braniewo,87.287,87.761,,3,,40,Vd) Linia 221; poc. pasażerskie,IZ Gdynia,false,true,true,false
18269,204,Braniewo,87.287,87.761,,3,,50,Vd) Linia 221; szynobusy,IZ Gdynia,false,true,true,false
18270,204,Braniewo - Braniewo (gr),90.280,90.320,Miejsce detekcji stanu ładunków kolejowych,1,15,15,,IZ Gdynia,false,true,true,true
18271,205,Gr. l.205 km 47.602 - Anielin- Gradowo,48.357,48.417,Miejsce detekcji stanu ładunków kolejowych,1,10,10,,IZ Gdynia,false,true,true,true
18272,206,Inowrocław Rąbinek - Dziarnowo podg,3.320,3.488,Ograniczona widoczność czoła pociągu na przejeździe,1,30,,,IZ Gdynia,false,true,true,true
18273,206,Dziarnowo podg,3.482,3.650,Ograniczona widoczność czoła pociągu na przejeździe,1,,30,,IZ Gdynia,false,true,true,true
18274,206,Dziarnowo - Pakość,3.864,4.020,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18275,206,Dziarnowo - Pakość,10.298,10.628,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18276,206,Dziarnowo - Pakość,10.628,10.958,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18277,206,Pakość - Wapienno,15.056,15.386,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18278,206,Pakość - Wapienno,15.386,15.716,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18279,206,Pakość - Wapienno,17.434,17.764,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18280,206,Pakość - Wapienno,17.764,18.039,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18281,207,Toruń Wschodni,-0.206,0.848,,8,30,30,Vd) Linia 246,IZ Gdynia,false,true,true,false
18282,207,Toruń Wschodni,138.792,140.001,,2,,60,Vd) Linia 353; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18283,207,Toruń Wschodni,138.792,140.001,,2,,50,Vd) Linia 353; poc towarowe,IZ Gdynia,false,true,true,false
18284,207,Łysomice,6.144,6.156,Duża wypadkowość na przejeździe kolejowo - drogowym,1,50,50,,IZ Gdynia,false,true,true,true
18285,207,Chełmża,69.803,70.990,,5,,60,Vd) Linia 209; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18286,207,Chełmża,69.803,70.990,,5,,40,Vd) Linia 209; poc towarowe,IZ Gdynia,false,true,true,false
18287,207,Kornatowo - Grudziądz Mniszek,49.524,49.877,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18288,207,Kornatowo - Grudziądz Mniszek,49.871,50.204,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18289,207,Grudziądz Mniszek - Grudziądz,56.374,56.730,Urządzenia SSP nieprzystosowane do prędkości rozkładowej,1,,40,,IZ Gdynia,false,true,true,true
18290,207,Grudziądz,108.260,109.110,,3,,50,Vd) Linia 208; poc towarowe,IZ Gdynia,false,true,true,false
18291,207,Grudziądz,108.260,109.110,,3,,70,Vd) Linia 208; poc pasażerskie,IZ Gdynia,false,true,true,false
18292,207,Grudziądz,108.260,109.110,,3,,80,Vd) Linia 208; szynobusy,IZ Gdynia,false,true,true,false
18293,207,Gardeja - Sadlinki,84.654,85.467,Układ geometryczny toru po robotach inwestycyjnych,1,110,110,*),IZ Gdynia,false,true,false,true
18294,207,Gardeja - Sadlinki,86.120,86.367,Układ geometryczny toru po robotach inwestycyjnych,1,90,90,*),IZ Gdynia,false,true,false,true
18295,207,Gardeja - Sadlinki,86.367,86.777,Układ geometryczny toru po robotach inwestycyjnych,1,90,90,*),IZ Gdynia,false,true,false,true
18296,207,Kwidzyn,52.647,53.479,,3,70,70,Vd) Linia 218,IZ Gdynia,false,true,true,false
18297,207,Kwidzyn - Ryjewo,98.669,98.792,Układ geometryczny toru po robotach inwestycyjnych,1,80,80,*),IZ Gdynia,false,true,false,true
18298,207,Kwidzyn - Ryjewo,101.810,101.910,Układ geometryczny toru po robotach inwestycyjnych,1,80,80,*),IZ Gdynia,false,true,false,true
18299,207,Ryjewo - Sztum,111.721,111.837,Układ geometryczny toru po robotach inwestycyjnych,1,80,80,*),IZ Gdynia,false,true,false,true
18300,207,Ryjewo - Sztum,112.160,112.427,Układ geometryczny toru po robotach inwestycyjnych,1,80,80,*),IZ Gdynia,false,true,false,true
18301,207,Sztum - Malbork,125.843,126.020,Układ geometryczny toru po robotach inwestycyjnych,1,80,80,*),IZ Gdynia,false,true,false,true
18302,207,Malbork,0.190,0.629,,12,100,100,Vd) Linia 204,IZ Gdynia,false,true,true,false
18303,207,Malbork,0.190,0.597,,10,100,100,Vd) Linia 204,IZ Gdynia,false,true,true,false
18304,208,Działdowo,148.117,149.010,,2,,100,Vd) Linia 9; poc towarowe,IZ Gdynia,false,true,true,false
18305,208,Działdowo,148.117,149.010,,2,,140,"Vd) Linia 9; poc. pasażerskie, szynobusy",IZ Gdynia,false,true,true,false
18306,208,Działdowo,148.205,149.010,,1,,100,Vd) Linia 9; poc towarowe,IZ Gdynia,false,true,true,false
18307,208,Działdowo,148.205,149.010,,1,,150,Vd) Linia 9; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18308,208,Brodnica,141.399,142.597,,1,70,70,Vd) Linia 33; poc towarowe,IZ Gdynia,false,true,true,false
18309,208,Brodnica,141.399,142.597,,1,80,80,Vd) Linia 33; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18310,208,Brodnica - Jabłonowo Pomorskie,68.563,69.113,Ograniczona widoczność czoła pociągu na przejeździe,1,,100,,IZ Gdynia,false,true,true,true
18311,208,Brodnica - Jabłonowo Pomorskie,71.148,71.698,Ograniczona widoczność czoła pociągu na przejeździe,1,,100,,IZ Gdynia,false,true,true,true
18312,208,Brodnica - Jabłonowo Pomorskie,73.539,73.979,Ograniczona widoczność czoła pociągu na przejeździe,1,80,,*) Nowe!,IZ Gdynia,true,true,false,true
18313,208,Brodnica - Jabłonowo Pomorskie,73.979,74.529,Ograniczona widoczność czoła pociągu na przejeździe,1,,100,*) Nowe!,IZ Gdynia,true,true,false,true
18314,208,Brodnica - Jabłonowo Pomorskie,74.134,74.629,Ograniczona widoczność czoła pociągu na przejeździe,1,90,,*) Nowe!,IZ Gdynia,true,true,false,true
18315,208,Brodnica - Jabłonowo Pomorskie,74.629,74.959,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,*) Nowe!,IZ Gdynia,true,true,false,true
18316,208,Brodnica - Jabłonowo Pomorskie,76.723,77.163,Ograniczona widoczność czoła pociągu na przejeździe,1,,80,*) Nowe!,IZ Gdynia,true,true,false,true
18317,208,Jabłonowo Pomorskie,194.250,194.540,Pogorszenie stanu toru,12,20,20,Linia 353,IZ Gdynia,false,true,true,false
18318,208,Jabłonowo Pomorskie,194.250,194.500,Pogorszenie stanu toru,14,20,20,Linia 353,IZ Gdynia,false,true,true,false
18319,208,Jabłonowo Pomorskie,193.432,194.700,,6,70,,Vd) Linia 353; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18320,208,Jabłonowo Pomorskie,193.432,194.750,,6,50,,Vd) Linia 353; poc towarowe,IZ Gdynia,false,true,true,false
18321,208,Mełno - Grudziądz,98.636,98.646,Pogorszenie stanu obiektu,1,60,60,,IZ Gdynia,false,true,true,true
18322,208,Mełno - Grudziądz,102.743,103.020,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18323,208,Mełno - Grudziądz,104.140,104.360,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18324,208,Mełno - Grudziądz,104.350,104.570,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18325,208,Grudziądz,56.920,57.967,,2,,50,Vd) Linia 207; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18326,208,Grudziądz,56.920,57.967,,2,,40,Vd) Linia 207; poc towarowe,IZ Gdynia,false,true,true,false
18327,208,Grudziądz,58.030,59.186,,102,,50,Vd) Linia 207; poc towarowe,IZ Gdynia,false,true,true,false
18328,208,Grudziądz,58.030,59.186,,102,,70,Vd) Linia 207; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18329,208,Laskowice Pomorskie,423.095,423.115,,"1, 2",,,,IZ Gdynia,false,true,true,true
18330,208,Laskowice Pomorskie,421.489,423.350,,1,120,120,Vd) Linia 131; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18331,208,Laskowice Pomorskie,421.489,423.350,,1,100,100,Vd) Linia 131; poc towarowe,IZ Gdynia,false,true,true,false
18332,208,Laskowice Pomorskie,421.505,423.341,,2,100,100,Vd) Linia 131; poc towarowe,IZ Gdynia,false,true,true,false
18333,208,Laskowice Pomorskie,422.019,423.341,,2,120,120,Vd) Linia 131; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18334,208,Laskowice Pomorskie,-0.627,0.767,,4,60,60,Vd) Linia 215; poc. towarowe,IZ Gdynia,false,false,true,false
18335,208,Laskowice Pomorskie,-0.627,0.767,,4,100,100,Vd) Linia 215; szynobusy i poc. pasażerskie,IZ Gdynia,false,true,true,false
18336,208,Laskowice Pomorskie - Wierzchucin,133.624,133.789,Ograniczona widoczność czoła pociągu na przejeździe,1,,30,,IZ Gdynia,false,true,true,true
18337,208,Laskowice Pomorskie - Wierzchucin,142.209,142.433,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18338,208,Laskowice Pomorskie - Wierzchucin,145.750,146.040,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18339,208,Laskowice Pomorskie - Wierzchucin,145.755,145.765,Ograniczona widoczność czoła pociągu na przejeździe,1,20,,,IZ Gdynia,false,true,true,true
18340,208,Tuchola,-0.684,0.361,,4,40,40,Vd) Linia 241,IZ Gdynia,false,true,true,false
18341,208,Tuchola - Silno,180.290,180.565,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18342,208,Tuchola - Silno,183.627,183.647,Pogorszenie stanu obiektu,1,40,40,dotyczy pociągów towarowych,IZ Gdynia,false,false,true,true
18343,208,Silno - Chojnice,192.788,193.228,Ograniczona widoczność czoła pociągu na przejeździe,1,,80,*),IZ Gdynia,false,true,false,true
18344,208,Silno - Chojnice,193.233,193.563,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18345,208,Silno - Chojnice,193.563,193.893,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18346,208,Silno - Chojnice,195.708,196.203,Ograniczona widoczność czoła pociągu na przejeździe,1,90,,*),IZ Gdynia,false,true,false,true
18347,208,Silno - Chojnice,196.858,197.243,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Gdynia,false,true,true,true
18348,209,Chełmża - Unisław Pomorski,80.199,80.484,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18349,209,Unisław Pomorski - Bydgoszcz Wschód,96.010,96.300,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18350,211,Chojnice - Brusy,25.779,26.054,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,*),IZ Gdynia,false,true,false,true
18351,211,Brusy,26.000,26.057,Ograniczona widoczność czoła pociągu na przejeździe,3,50,,*),IZ Gdynia,false,true,false,true
18352,211,Brusy - Lipusz,26.975,27.250,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18353,211,Brusy - Lipusz,27.166,27.441,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18354,211,Brusy - Lipusz,27.441,27.716,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18355,211,Brusy - Lipusz,27.765,28.040,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18356,211,Brusy - Lipusz,35.023,35.298,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18357,211,Brusy - Lipusz,35.523,35.798,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18358,211,Brusy - Lipusz,42.879,43.209,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18359,211,Brusy - Lipusz,45.045,45.375,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18360,211,Brusy - Lipusz,45.375,45.705,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,*),IZ Gdynia,false,true,false,true
18361,211,Brusy - Lipusz,46.309,46.529,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18362,211,Lipusz,53.220,53.465,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18363,211,Lipusz - Kościerzyna,53.465,53.850,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,*),IZ Gdynia,false,true,false,true
18364,211,Lipusz - Kościerzyna,54.020,54.242,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18365,211,Lipusz - Kościerzyna,54.242,54.517,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18366,211,Lipusz - Kościerzyna,54.524,54.754,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18367,211,Lipusz - Kościerzyna,54.754,55.029,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18368,211,Lipusz - Kościerzyna,62.187,62.517,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18369,213,Kuźnica (Hel),39.923,40.103,Ograniczona widoczność czoła pociągu na przejściu dla pieszych,1,60,,,IZ Gdynia,false,true,true,true
18370,213,Kuźnica (Hel),40.103,40.223,Ograniczona widoczność czoła pociągu na przejściu dla pieszych,1,,40,,IZ Gdynia,false,true,true,true
18371,214,Kartuzy,40.733,41.081,,102,,,,IZ Gdynia,false,true,true,true
18372,215,Laskowice Pomorskie,423.095,423.115,Pogorszenie stanu obiektu,1,,,Linia 131; dot. pociągów towarowych,IZ Gdynia,false,true,true,true
18373,215,Laskowice Pomorskie,423.095,423.115,,2,,,,IZ Gdynia,false,true,true,true
18374,215,Laskowice Pomorskie,421.489,423.350,,1,100,100,Vd) Linia 131; poc towarowe,IZ Gdynia,false,true,true,false
18375,215,Laskowice Pomorskie,421.489,423.350,,1,120,120,Vd) Linia 131; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18376,215,Laskowice Pomorskie,421.505,423.341,,2,100,100,Vd) Linia 131; poc towarowe,IZ Gdynia,false,true,true,false
18377,215,Laskowice Pomorskie,422.019,423.341,,2,120,120,Vd) Linia 131; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18378,215,Laskowice Pomorskie,129.951,130.867,,3,60,60,Vd) Linia 208,IZ Gdynia,false,true,true,false
18379,215,Laskowice Pomorskie,130.867,131.461,,4a,60,60,Vd) Linia 208,IZ Gdynia,false,true,true,false
18380,215,Laskowice Pomorskie - Osie,3.701,3.866,Ograniczona widoczność czoła pociągu na przejeździe,1,30,,,IZ Gdynia,false,true,true,true
18381,215,Laskowice Pomorskie - Osie,3.866,4.306,Ograniczona widoczność czoła pociągu na przejeździe,1,,80,,IZ Gdynia,false,true,true,true
18382,215,Laskowice Pomorskie - Osie,4.617,4.947,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18383,215,Laskowice Pomorskie - Osie,8.472,8.912,Ograniczona widoczność czoła pociągu na przejeździe,1,,80,,IZ Gdynia,false,true,true,true
18384,215,Laskowice Pomorskie - Osie,12.691,12.966,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18385,215,Osie - Szlachta,26.209,26.487,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18386,215,Osie - Szlachta,26.481,26.869,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Gdynia,false,true,true,true
18387,215,Osie - Szlachta,26.546,26.934,Ograniczona widoczność czoła pociągu na przejeździe,1,70,,,IZ Gdynia,false,true,true,true
18388,215,Osie - Szlachta,28.027,28.250,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18389,215,Osie - Szlachta,29.025,29.520,Ograniczona widoczność czoła pociągu na przejeździe,1,,90,,IZ Gdynia,false,true,true,true
18390,215,Osie - Szlachta,32.577,32.965,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Gdynia,false,true,true,true
18391,215,Osie - Szlachta,37.610,37.705,Pogorszenie stanu obiektu,1,30,30,,IZ Gdynia,false,true,true,true
18392,215,Osie - Szlachta,38.225,38.555,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18393,215,Osie - Szlachta,38.906,39.236,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18394,215,Szlachta - Czersk,49.229,49.504,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18395,215,Szlachta - Czersk,50.503,50.833,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18396,215,Czersk,66.344,67.060,,2,100,,Vd) Linia 203,IZ Gdynia,false,true,true,false
18397,215,Czersk,66.495,67.143,,2,,100,Vd) Linia 203,IZ Gdynia,false,true,true,false
18398,215,Czersk - Bąk,57.515,57.790,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18399,215,Czersk - Bąk,60.615,61.000,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Gdynia,false,true,true,true
18400,215,Czersk - Bąk,61.076,61.406,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18401,215,Czersk - Bąk,68.210,68.447,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18402,216,Działdowo,148.117,149.010,,2,,100,Vd) Linia 9; poc towarowe,IZ Gdynia,false,true,true,false
18403,216,Działdowo,148.117,149.010,,2,,140,"Vd) Linia 9; poc. pasażerskie, szynobusy",IZ Gdynia,false,true,true,false
18404,216,Działdowo,148.205,149.010,,1,,150,Vd) Linia 9; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18405,216,Działdowo,148.205,149.010,,1,,100,Vd) Linia 9; poc towarowe,IZ Gdynia,false,true,true,false
18406,216,Olsztyn Główny,-0.338,0.215,,5,60,,Vd) Linia 219,IZ Gdynia,false,true,true,false
18407,216,Olsztyn Główny,-0.274,0.341,,5,,60,Vd) Linia 219,IZ Gdynia,false,true,true,false
18408,216,Olsztyn Główny,298.373,299.078,,1,100,,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18409,216,Olsztyn Główny,298.373,299.078,,1,120,,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18410,216,Olsztyn Główny,298.421,299.108,,2,100,,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18411,216,Olsztyn Główny,298.421,299.108,,2,120,,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18412,216,Olsztyn Główny,298.534,299.204,,1,,100,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18413,216,Olsztyn Główny,298.534,299.204,,1,,120,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18414,216,Olsztyn Główny,298.534,299.294,,2,,100,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18415,216,Olsztyn Główny,298.534,299.294,,2,,120,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18416,217,Braniewo,56.392,56.402,Miejsce detekcji stanu ładunków kolejowych,504,30,30,,IZ Gdynia,false,true,true,true
18417,217,Braniewo,61.350,61.390,Miejsce detekcji stanu ładunków kolejowych,501,15,15,,IZ Gdynia,false,true,true,true
18418,219,Olsztyn Główny,82.900,83.498,,3,100,,Vd) Linia 216; poc. towarowe,IZ Gdynia,false,false,true,false
18419,219,Olsztyn Główny,82.900,83.498,,3,120,,Vd) Linia 216; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18420,219,Olsztyn Główny,83.000,83.533,,3,,100,Vd) Linia 216; poc. towarowe,IZ Gdynia,false,false,true,false
18421,219,Olsztyn Główny,83.000,83.533,,3,,120,Vd) Linia 216; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18422,219,Olsztyn Główny,-0.341,0.235,,4,100,,Vd) Linia 220; poc. towarowe,IZ Gdynia,false,false,true,false
18423,219,Olsztyn Główny,-0.341,0.235,,4,120,,Vd) Linia 220; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18424,219,Olsztyn Główny,-0.215,0.362,,4,,120,Vd) Linia 220; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18425,219,Olsztyn Główny,-0.215,0.362,,4,,100,Vd) Linia 220; poc. towarowe,IZ Gdynia,false,false,true,false
18426,219,Olsztyn Główny,298.373,299.078,,1,120,,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18427,219,Olsztyn Główny,298.373,299.078,,1,100,,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18428,219,Olsztyn Główny,298.421,299.108,,2,120,,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18429,219,Olsztyn Główny,298.421,299.108,,2,100,,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18430,219,Olsztyn Główny,298.534,299.204,,1,,100,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18431,219,Olsztyn Główny,298.534,299.204,,1,,120,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18432,219,Olsztyn Główny,298.534,299.294,,2,,100,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18433,219,Olsztyn Główny,298.534,299.294,,2,,120,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18434,219,Marcinkowo - Pasym,23.305,23.654,Ograniczona widoczność czoła pociągu na przejeździe,1,80,,,IZ Gdynia,false,true,true,true
18435,219,Pasym - Szczytno,28.819,29.212,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Gdynia,false,true,true,true
18436,219,Szczytno,92.062,92.809,,1,110,,Vd) Linia 35; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18437,219,Szczytno,92.062,92.809,,1,80,,Vd) Linia 35; poc. towarowe,IZ Gdynia,false,false,true,false
18438,219,Szczytno,92.134,92.888,,1,,80,Vd) Linia 35; poc. towarowe,IZ Gdynia,false,false,true,false
18439,219,Szczytno,92.134,92.888,,1,,110,Vd) Linia 35; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18440,219,Szczytno - Spychowo,48.558,49.113,Ograniczona widoczność czoła pociągu na przejeździe,1,,100,,IZ Gdynia,false,true,true,true
18441,219,Szczytno - Spychowo,58.886,59.164,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18442,219,Szczytno - Spychowo,60.090,60.313,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18443,219,Szczytno - Spychowo,61.150,61.538,Ograniczona widoczność czoła pociągu na przejeździe,1,70,,,IZ Gdynia,false,true,true,true
18444,219,Szczytno - Spychowo,61.532,61.975,Ograniczona widoczność czoła pociągu na przejeździe,1,,80,,IZ Gdynia,false,true,true,true
18445,219,Szczytno - Spychowo,61.804,62.247,Ograniczona widoczność czoła pociągu na przejeździe,1,80,,,IZ Gdynia,false,true,true,true
18446,219,Szczytno - Spychowo,62.241,62.794,Ograniczona widoczność czoła pociągu na przejeździe,1,,100,,IZ Gdynia,false,true,true,true
18447,219,Spychowo,70.040,70.260,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18448,219,Spychowo - Pisz,70.260,70.934,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Gdynia,false,true,true,true
18449,219,Spychowo - Pisz,72.615,72.948,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18450,219,Spychowo - Pisz,75.889,76.279,Ograniczona widoczność czoła pociągu na przejeździe,1,70,,,IZ Gdynia,false,true,true,true
18451,219,Spychowo - Pisz,82.178,82.512,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18452,219,Spychowo - Pisz,86.324,86.658,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18453,219,Spychowo - Pisz,86.645,86.865,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18454,219,Spychowo - Pisz,87.464,87.849,Ograniczona widoczność czoła pociągu na przejeździe,1,70,,,IZ Gdynia,false,true,true,true
