stop_id,difficulty_id,location
1216250,142,Pogorzelice
1216251,157,Luzino
1216258,157,Pruszcz Gdański
1216263,157,Olsztyn Likusy
1216292,141,
1216397,199,Palędzie
1216460,141,Błonie
1216461,141,Warszawa Zachodnia
1216481,151,
1216487,166,
1216490,146,
1216491,146,
1216499,154,
1216500,142,
1216529,30,Podłęże
1216539,154,
1216554,142,Oława
1216562,141,Biadoliny
1216568,152,
1216584,142,
1216620,146,
1216621,146,Warszawa Zachodnia
1216623,148,
1217496,30,Warszawa Centralna
1217497,30,Warszawa Centralna
1217498,30,Grodzisk Mazowiecki
1217499,30,Opoczno Południe
1217503,146,
1217504,146,
1217561,142,
1217564,142,
1217570,142,
1217727,148,Warszawa Wschodnia
1217728,148,Warszawa Wschodnia
1217823,146,
1217840,30,
1217842,142,
1217890,30,
1217920,152,
1217926,30,Warszawa Wschodnia
1217950,170,Korytów
1217981,142,Starachowice Wschodnie
1218005,142,
1218038,30,
1218039,142,
1218091,142,
1218096,142,Strzelce Kujawskie
1218123,141,Czechowice-Dziedzice
1218132,141,
1218189,30,Skierniewice GT 201-208
1218190,30,Pruszków
1218191,30,Warszawa Centralna
1218192,30,Warszawa Wschodnia
1218193,30,Warszawa Praga PZS R21-46
1218232,142,
1218233,148,
1218234,142,Warszawa Zachodnia
1218285,142,
1218288,142,Witonia
1218337,145,
1218361,148,Gąsocin
1218362,148,Konopki
1218366,148,Olsztyn Kortowo
1218403,141,
1218445,144,
1218470,148,Skierniewice
1218473,30,
1218478,148,Kalisz
1218502,142,
1218503,142,
1218504,142,
1218593,30,Warszawa Wschodnia
1218638,30,
1218640,30,
1218641,30,
1218644,30,
1218703,148,Warszawa Zachodnia
1218704,148,Warszawa Zachodnia
1218723,142,
1218744,146,
1218745,141,Poznań Główny
1218761,141,
1218826,148,Warszawa Wschodnia
1218838,141,
1218844,142,Szczecin Dąbie
1218853,142,
1218854,142,
1218855,148,
1218856,148,Warszawa Zachodnia
1218857,148,Warszawa Zachodnia
1218864,148,
1218865,148,Iława Główna
1218866,142,
1218876,142,
1218904,30,
1218929,148,Warszawa Wschodnia
1218965,147,
1218982,140,
1218991,141,
1218999,142,Garbatka-Letnisko
1219069,151,
1219074,151,
1219086,141,Pilawa GT
1219119,147,
1219139,30,
1219142,142,Liswarta
1219156,151,
1219185,151,
1219190,142,
1219191,30,Inowrocław
1219195,151,Opalenica
1219202,30,Chełm
1219215,146,Warszawa Włochy
1219258,147,
1219262,147,
1219266,156,
1219267,156,
1219274,141,
1219275,141,
1219322,144,
1219335,170,
1219379,142,
1219383,142,
1219393,146,
1219394,141,
1219402,146,Kraśnik
1219403,146,Lublin Główny
1219414,144,
1219458,146,
1219471,141,Kraków Główny
1219479,155,
1219503,143,Działdowo
1219515,142,Iłowo
1219517,142,
1219518,142,
1219527,142,Iłowo
1219529,142,
1219530,142,
1219600,142,
1219604,142,
1219605,142,
1219610,142,
1219614,199,
1219633,146,
1219651,141,Kraków Główny
1219652,141,Kraków Przedmieście
1219666,142,
1219673,146,
1219674,146,
1219699,141,Nowy Targ
1219700,141,Lasek
1219706,30,Zawiercie
1219710,30,Łódź Widzew
1219713,141,
1219714,141,
1219715,141,
1219717,141,Witonia
1219718,30,Kutno GT 201-214
1219756,141,Raba Wyżna
1219757,141,Łazy
1219760,143,Redaki
1219767,142,
1219807,141,Laskowice Pomorskie
1219808,151,
1219809,151,
1219833,152,
1219843,142,
1219844,142,
1219856,142,
1219858,30,
1219859,30,Brzeg
1219866,141,
1219869,30,Brzesko Okocim GT
1219871,30,Kraków Główny
1219872,30,Kraków Główny
1219878,30,Wrocław Główny
1219923,141,Kraków Główny
1219928,142,Wrocław Brochów PODG
1219958,30,
1219990,142,
1219991,148,Toszek
1220003,146,
1220008,142,
1220019,149,
1220020,149,
1220021,149,Zabierzów
1220028,148,
1220063,142,
1220065,142,Bytom
1220078,141,Krzyż
1220079,141,Dolice
1220097,141,Kraków Główny
1220108,142,Wrocław Główny
1220137,142,
1220179,141,Kraków Główny
1220180,141,Kraków Główny
1220189,142,
1220193,140,
1220194,142,
1220201,142,
1220202,142,
1220219,148,Łańcut
1220220,148,Rzeszów Główny
1220237,147,
1220241,141,
1220242,30,Żmigród
1220243,30,Rawicz
1220287,142,Wałcz
1220288,142,Wałcz
1220289,142,
1220290,142,
1220291,142,
1220292,142,Stargard
1220312,141,Warszawa Zachodnia
1220313,151,
1220345,140,
1220349,146,Katowice
1220352,30,
1220354,30,
1220357,30,Warszawa Wschodnia
1220380,142,Ozorków
1220385,148,Żywiec
1220386,148,Łodygowice
1220391,142,
1220395,142,Grodzisk Mazowiecki
1220427,144,
1220463,30,Zawiercie
1220467,30,Warszawa Praga WPT m
1220480,140,
1220494,142,
1220518,141,
1220519,148,
1220536,148,
1220564,30,
1220574,161,
1220592,161,Mogilno
1220594,141,
1220605,142,
1220639,141,Mysłowice
1220640,141,Dąbrowa Górnicza Południowa
1220643,146,Częstochowa Towarowa
1220652,151,Witonia
1220661,151,
1220699,148,
1220708,142,
1220709,142,
1220710,142,
1220711,143,Zajączkowo Lubawskie
1220721,142,
1220722,148,
1220723,148,
1220741,145,
1220742,145,Malbork
1220753,170,Grodzisk Mazowiecki
1220767,148,
1220776,148,
1220822,30,
1220832,30,Cierpice
1220836,142,
1220838,141,
1220857,151,
1220860,142,
1220871,30,Mleczewo
1220872,148,
1220890,143,Montowo
1220891,143,Mława
1220892,143,Mława
1220895,143,Warszawa Wschodnia
1220896,143,Warszawa Wschodnia
1220947,151,
1220987,148,
1220988,148,
1221024,148,
1221041,156,
1221071,199,
1221072,199,
1221093,160,
1221099,148,Mława
1221217,141,
1221218,141,Kalwaria Zebrzydowska Lanckorona
1221219,141,Stryszów
1221221,141,Osielec
1221222,141,Sieniawa
1221223,141,Szaflary
1221244,146,Kraśnik
1221248,141,
1221249,141,
1221252,141,
1221259,141,Redaki
1221262,141,Kraków Główny
1221263,141,Kraków Bonarka
1221270,145,Tczew
1221271,145,Szymankowo
1221273,148,Warszawa Praga PZS R21-46
1221277,142,
1221338,143,
1221354,148,
1221355,148,
1221370,148,
1221371,148,Działdowo
1221390,142,
1221398,146,
1221399,146,Oława
1221400,140,
1221419,142,
1221428,30,Grabiszyn
1221430,140,
1221438,147,
1221456,30,
1221457,142,
1221459,141,Zgierz
1221463,142,
1221494,142,Ozorków
1221499,156,
1221520,143,
1221529,30,
1221537,30,Działdowo
1221543,141,
1221544,141,
1221545,141,Czechowice-Dziedzice
1221552,143,Tczew
1221575,142,
1221576,142,
1221577,142,
1221578,151,
1221587,142,Olsztyn Kortowo
1221592,30,
1221595,30,Inowrocław
1221596,30,Inowrocław
1221598,30,Pobiedziska
1221604,141,
1221615,30,Poznań Główny
1221616,30,Poznań Główny
1221631,142,Poznań Główny
1221659,30,Wałbrzych Miasto
1221660,30,Wałbrzych Miasto
1221664,199,
1221682,148,Skierniewice
1221721,144,
1221723,30,Toruń Główny
1221737,151,Inowrocław Tow. InA
1221758,142,
1221763,142,
1221768,144,
1221786,142,
1221809,157,Czerwieńsk Południe
1221813,146,Konin
1221869,148,Milicz
1221881,140,
1221935,156,
1221938,142,
1221940,148,
1221969,148,
1221992,144,
1221997,142,
1221998,148,
1221999,148,Pruszków
1222002,142,
1222023,146,Wrocław Główny Wgb
1222024,140,
1222029,142,Marciszów
1222039,142,
1222047,141,
1222057,141,
1222058,143,Jasiona
1222063,30,
1222065,148,Skierniewice GT 201-208
1222087,142,
1222104,146,
1222140,141,
1222179,30,Brzeg
1222180,30,Brzeg
1222187,140,
1222243,30,
1222273,142,Trzemeszno
1222281,30,
1222282,30,
1222283,30,Stare Jabłonki
1222287,30,
1222288,30,
1222289,142,
1222290,142,
1222291,151,
1222308,30,Toruń Główny
1222309,30,Toruń Główny
1222311,144,
1222312,144,
1222336,143,
1222341,141,Gdynia Orłowo
1222342,161,Wrocław Główny
1222351,30,
1222360,30,Warszawa Zachodnia
1222362,30,
1222383,141,
1222398,141,
1222399,146,
1222400,152,
1222437,161,Zielona Góra Główna
1222449,142,
1222453,151,
1222462,30,
1222463,30,Sulechów
1222469,30,Buk
1222471,30,Mogilno
1222479,30,Warszawa Zachodnia
1222482,30,Mińsk Mazowiecki PZS Kędzierak
1222501,151,
1222505,30,
1222541,148,
1222551,147,
1222561,141,Kraków Bieżanów
1222563,141,Dębica
1222565,148,
1222568,141,Żurawica Żrc
1222602,142,
1222644,151,
1222648,142,
1222650,142,
1222659,151,Biskupice Wielkopolskie
1222661,142,
1222665,144,
1222667,142,
1222668,142,
1222676,30,Toruń Główny
1222679,30,Turzno
1222753,141,
1222754,141,
1222755,146,
1222756,146,
1222763,152,Runowo Pomorskie
1222764,152,Runowo Pomorskie
1222772,148,Rumia
1222773,148,Rumia
1222789,30,Grajewo
1222790,30,Grajewo
1222809,142,
1222817,154,
1222824,141,Krzyż
1222827,141,Poznań Główny
1222834,146,Łowicz Główny
1222854,30,
1222855,30,
1222857,360,
1222858,360,
1222859,30,Tczew
1222860,30,Tczew
1222861,30,Malbork Grupa Tranzytowa
1222863,148,
1222865,30,Konopki
1222868,30,Warszawa Praga PZS R21-46
1222871,30,Warszawa Włochy
1222872,30,Żyrardów
1222887,154,
1222917,142,
1222925,30,Pszczółki
1222926,30,Malbork
1222927,30,Malbork
1222973,155,
1222980,141,
1223001,142,Jezierzyce Słupskie
1223007,148,
1223028,146,
1223029,152,Wrocław Główny
1223030,152,
1223034,152,Krzeszowice
1223038,140,
1223060,149,
1223063,152,Świdwin
1223102,155,
1223119,147,
1223134,146,Łobez
1223136,141,
1223162,141,
1223184,142,Opole Główne
1223185,142,Opole Główne
1223203,141,
1223204,141,
1223215,141,
1223219,30,
1223221,140,
1223253,152,
1223254,152,
1223290,144,Szczecin Dąbie
1223334,142,
1223337,142,
1223338,148,
1223343,142,Warszawa Praga PZS R21-46
1223345,142,Warszawa Zachodnia
1223346,142,Grodzisk Mazowiecki
1223347,144,
1223348,142,
1223349,142,Kraków Mydlniki
1223358,141,
1223377,142,
1223380,142,
1223383,142,
1223387,142,
1223430,141,
1223461,141,Łańcut
1223462,148,
1223465,161,Stargard
1223466,142,Stargard
1223467,142,
1223471,141,Poznań Główny
1223472,141,Poznań Główny
1223475,161,Oborniki Śląskie
1223503,144,Pilawa GT
1223504,144,
1223506,142,Nałęczów
1223507,142,Nałęczów
1223508,30,Lublin Rury
1223509,30,
1223519,170,Grodzisk Mazowiecki
1223520,142,
1223521,142,
1223522,142,
1223523,142,Sosnowiec Maczki
1223530,199,
1223588,141,
1223589,141,
1223639,30,Brzesko Okocim GT
1223651,141,
1223705,141,
1223706,30,
1223709,30,
1223712,146,Zaklików
1223726,142,
1223734,141,
1223751,30,Zawada
1223839,141,
1223840,141,
1223863,143,
1223864,143,Mława
1223865,143,Mława
1223887,142,
1223889,146,
1223893,142,
1223897,170,
1223917,146,
1223959,142,
1223960,30,
1223961,30,
1224030,30,
1224042,141,
1224052,30,Zembrzyce Nowe
1224053,141,Kraków Zabłocie
1224059,142,Tarnowskie Góry
1224060,141,Tarnowskie Góry
1224068,154,
1224069,154,
1224071,141,
1224072,141,
1224081,142,Kozłów
1224107,147,Wejherowo
1224109,142,Pogorzelice
1224118,147,
1224119,147,
1224125,142,
1224130,142,
1224131,144,Pabianice
1224133,141,
1224142,147,Poznań Główny
1224143,141,
1224214,199,
1224228,148,
1224229,148,
1224236,149,
1224266,148,
1224267,148,
1224275,146,
1224341,142,
1224366,142,Gościcino Wejherowskie
1224371,152,Czarnowęsy Pomorskie
1224415,145,
1224486,30,Wałbrzych Fabryczny
1224489,146,Kąty Wrocławskie
1224490,146,Wrocław Główny
1224494,142,
1224503,173,
1224505,142,Warszawa Zachodnia
1224533,142,
1224537,142,
1224572,154,
1224583,154,
1224584,154,
1224644,141,Wrocław Główny Wgb
1224646,143,
1224658,30,Barwałd Średni
1224668,144,Drawski Młyn
1224674,141,
1224677,141,
1224820,146,
1225302,141,Warszawa Wschodnia
1225303,148,
1226218,140,
1226275,142,
1226278,142,
1226279,30,Brzesko Okocim
1226280,142,
1226284,142,
1226383,153,
1226442,142,
1226455,30,Mińsk Mazowiecki
1226457,30,Siedlce
1226504,157,Mińsk Mazowiecki
1226505,157,Mińsk Mazowiecki
1226558,30,Hajnówka
1226559,140,
1226613,152,
1226654,143,Warszawa Wschodnia
1226661,32,
1226664,142,
1226668,141,Warszawa Zachodnia
1226680,141,Warszawa Włochy
1226690,146,Czachówek Południowy
1226696,142,Tunel
1226697,142,Miechów
1226700,144,
1226704,142,Radom Wschodni
1226705,142,Starachowice Wschodnie
1226708,142,
1226719,142,Warszawa Wschodnia
1226720,142,Warszawa Wschodnia
1226721,142,Warszawa Centralna
1226726,142,Starachowice Wschodnie
1226727,142,Starachowice Wschodnie
1226729,142,
1226763,142,
1226769,153,Sosnowiec Główny
1226774,141,
1226778,152,Strzałki
1226791,142,
1226794,142,Warszawa Wschodnia
1226811,30,
1226814,142,Warszawa Podskarbińska
1226817,142,Strzałki
1226818,30,Myszków
1226850,141,
1226857,142,Czechowice-Dziedzice Most Wisła
1226905,173,
1226908,30,Żyrardów
1226920,151,
1226929,30,
1226931,30,
1226933,30,
1226941,142,
1226948,146,
1226953,146,Warszawa Zachodnia
1226977,142,Warszawa Wschodnia
1226978,142,Warszawa Wschodnia
1227029,142,Witonia
1227049,144,
1227062,141,Kostrzyn Wielkopolski
1227073,148,
1227075,141,Swarzędz
1227077,159,
1227102,141,Józefinów
1227162,148,
1227182,30,
1227188,30,Warszawa Wschodnia
1227219,30,Warszawa Zachodnia
1227244,141,
1227245,141,
1227252,146,Łódź Widzew
1227256,146,Zduńska Wola
1227260,142,Durzyn
1227298,142,Opole Główne
1227301,142,Wrocław Główny
1227309,30,
1227311,141,Strzałki
1227316,199,Wrocław Główny
1227317,199,Wrocław Leśnica
1227338,30,Święta Katarzyna
1227339,30,Wrocław Główny
1227360,143,Warszawa Wschodnia
1227361,143,Warszawa Wschodnia
1227367,141,
1227374,141,
1227399,141,
1227403,30,
1227407,141,
1227485,146,Kutno
1227491,145,
1227499,145,Szczecin Główny
1227518,148,
1227529,148,
1227530,142,
1227531,157,
1227547,141,Poznań PoD
1227558,30,Ożarów Mazowiecki
1227561,30,Kutno GT 201-214
1227595,30,Skierniewice
1227596,30,Skierniewice
1227645,142,Sędziszów
1227658,142,Tunel
1227659,142,Niedźwiedź
1227664,147,
1227671,142,
1227676,147,
1227695,30,
1227697,30,
1227708,151,
1227733,32,Toruń Towarowy Trb
1227735,32,Bydgoszcz Leśna
1227750,32,Kutno GT 201-214
1227781,144,Radom Główny
1227785,199,Koniecpol
1227816,30,
1227819,142,
1227829,147,Zdzieszowice
1227839,142,Sulejówek Miłosna
1227841,142,Warszawa Zachodnia
1227844,140,
1227851,151,
1227855,157,Babimost
1227864,30,
1227868,30,
1227882,141,
1227906,140,
1227930,141,
1227931,147,
1227943,142,
1227944,142,
1227945,142,
1227946,142,
1227948,142,Tomaszów Mazowiecki
1227949,142,Tomaszów Mazowiecki
1227950,142,Łódź Widzew
1227952,142,Łask
1227953,142,Łask
1227962,142,
1227965,142,
1227966,142,
1227968,152,Kraków Główny
1227969,152,Jaworzno Szczakowa
1227973,32,Korytów
1227976,30,Kraków Główny
1227990,151,Biały Dunajec
1227991,151,Raba Wyżna
1227992,144,Maków Podhalański
1227993,140,
1227994,141,Stryszów
1227996,142,Zastów
1228002,142,Kraków Główny
1228003,142,Kraków Batowice
1228008,142,Łączna
1228017,148,Niedźwiedź
1228045,142,
1228051,142,
1228054,142,
1228072,142,
1228073,142,Zalesie Gorzyckie
1228092,30,Lublin Główny
1228103,151,Maków Podhalański
1228104,32,Dąbrowa Górnicza Ząbkowice DZA
1228108,148,Słomniki
1228110,148,Kozłów
1228114,148,Zagnańsk
1228142,142,Drzewica
1228148,30,Kraków Główny
1228149,30,Kraków Batowice
1228162,142,
1228163,142,
1228165,142,Miechów
1228167,142,Krzcięcice
1228172,152,
1228191,32,Olszamowice
1228194,148,Montowo
1228196,153,
1228206,142,
1228209,142,Pszczółki
1228215,141,
1228236,148,
1228247,143,Ciechanów
1228253,142,
1228259,142,
1228260,148,
1228264,148,
1228269,142,
1228272,148,Zagnańsk
1228273,148,Rożki
1228277,148,Warszawa Zachodnia
1228281,142,
1228288,146,Białystok
1228294,199,
1228313,146,
1228331,141,Kraków Główny
1228355,142,
1228357,142,Tunel
1228361,142,Zagnańsk
1228365,152,
1228374,148,Nidzica
1228382,144,Maków Podhalański
1228383,141,
1228386,32,Kraków Mydlniki
1228425,151,
1228431,32,
1228437,141,Jordanów
1228438,152,Krzeszowice
1228441,145,Redaki
1228463,142,Sieniawa
1228464,144,
1228472,142,Brzustów
1228473,142,Łódź Widzew
1228481,30,
1228484,32,Solec Kujawski
1228512,199,Szobiszowice
1228553,199,Trzebinia
1228580,360,
1228581,360,
1228599,30,Rzeszów Główny
1228604,141,Kraków Główny
1228612,199,Grębocice
1228615,146,
1228616,146,
1228617,146,Trzebinia
1228618,146,Trzebinia
1228619,32,
1228622,142,
1228623,142,
1228624,146,Łódź Widzew
1228625,146,Łódź Widzew
1228626,30,
1228632,154,
1228639,32,
1228640,142,
1228658,151,
1228759,142,Drawski Młyn
1228760,142,Stargard
1228783,141,Bytom
1228789,146,
1228822,199,Raszówka
1228823,199,Koźlice
1228827,30,Kostrzyn
1228861,141,
1228921,144,
1228924,152,
1228927,144,Luboń koło Poznania
1228952,142,Warszawa Rembertów
1228955,151,
1228957,157,Kutno
1228958,157,Kutno
1228962,32,
1228968,142,Wałcz
1228969,142,Wałcz
1228990,157,Pilawa
1228991,154,Pilawa
1228994,144,Ożarów Mazowiecki
1229013,143,
1229014,148,Warszawa Zachodnia
1229015,148,Warszawa Zachodnia
1229016,148,Warszawa Centralna
1229017,30,Bielsko-Biała Główna
1229028,142,Opoczno Południe
1229051,141,
1229062,32,Dorota
1229066,142,
1229068,148,
1229073,153,Ozorków
1229079,30,
1229084,142,
1229109,153,Katowice
1229120,148,
1229121,199,Trzebinia
1229129,142,
1229130,148,
1229146,141,Zajączkowo Lubawskie
1229162,140,
1229174,151,
1229194,153,Dąbrowa Górnicza Ząbkowice
1229223,142,
1229224,142,Chybie
1229240,151,
1229250,147,
1229253,142,
1229260,147,
1229268,142,Kędzierzyn-Koźle KKD
1229269,142,Kędzierzyn-Koźle KKD
1229295,149,
1229318,153,Mysłowice
1229330,32,Łęczyca
1229360,151,Warszawa Centralna
1229378,30,
1229379,148,Warszawa Praga PZS R21-46
1229387,142,
1229388,159,Szymankowo
1229389,142,
1229390,148,Konopki
1229424,148,Działdowo
1229425,151,
1229429,151,Warszawa Praga WPT m
1229455,144,
1229468,143,
1229477,148,
1229537,153,Witonia
1229549,151,
1229555,32,
1229556,32,
1229566,30,Mińsk Mazowiecki PZS Kędzierak
1229575,32,
1229579,151,
1229598,151,
1229600,30,
1229601,30,Warszawa Włochy
1229641,141,
1229649,148,
1229661,148,
1229665,32,Strzałki
1229671,146,Tczew
1229673,148,
1229674,143,
1229677,141,Jaworzno Szczakowa
1229685,148,
1229686,148,
1229702,148,
1229708,143,Montowo
1229729,30,
1229732,142,
1229733,142,
1229734,142,
1229744,30,
1229763,142,Sędziszów
1229764,142,Tunel
1229765,142,Słomniki
1229787,142,
1229797,143,Warszawa Wschodnia
1229804,144,Skarżysko-Kamienna
1229826,30,Zastów
1229840,151,Łódź Chojny
1229842,151,Tomaszów Mazowiecki
1229845,141,
1229847,141,
1229849,143,Jordanów
1229850,141,Sieniawa
1229856,32,
1229857,32,Cierpice
1229860,151,
1229863,32,Ożarów Mazowiecki
1229866,157,Mińsk Mazowiecki PZS Kędzierak
1229887,148,Montowo
1229889,143,Warszawa Zachodnia
