id,line_number,line_name,contractor,location_description,track_number,start_km,end_km,work_description,closure_days,closure_hours_per_day,total_closure_hours,speed_limit_adjacent_track,speed_limit_after_work,operation_mode,date_from,date_to,source_file
2250,272,"KLUCZBORK -
POZNAŃ GŁÓWNY","IZ Ostrów
Wielkopolski",Ostrzeszów,4,58.050,58.250,"Modernizacja przejścia pod
torami w km. 58,138",122,24,2928,20,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-08-01,2026-11-30,Korekta_SHZT_2025_2026
2251,272,"KLUCZBORK -
POZNAŃ GŁÓWNY","IZ Ostrów
Wielkopolski","Ostrzeszów
Ostrzeszów - Domanin",1,58.050,58.250,"Modernizacja przejścia pod
torami w km. 58,138",12,24,288,20,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-12-01,2027-04-30,Korekta_SHZT_2025_2026
2252,272,"KLUCZBORK -
POZNAŃ GŁÓWNY","IZ Ostrów
Wielkopolski",Jarocin,11,132.627,133.280,Kompleksowa naprawa toru,61,24,1464,50,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-05-01,2026-06-30,Korekta_SHZT_2025_2026
2253,272,"KLUCZBORK -
POZNAŃ GŁÓWNY",IZ Poznań,"Gądki - Pierzchno
Gądki",2,184.200,184.260,"Wymiana 2 x djp, wieszaków,
urządz. Napręż, odgromniki
rożkowe wzmocnione, poł.
Elektryczne",7,24,168,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-03-17,2026-03-23,Korekta_SHZT_2025_2026
2254,272,"KLUCZBORK -
POZNAŃ GŁÓWNY",IZ Poznań,Gądki,2,184.200,184.260,"Wymiana 2 x djp, wieszaków,
urządz. Napręż, odgromniki
rożkowe wzmocnione, poł.
Elektryczne",7,24,168,60,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-03-17,2026-03-23,Korekta_SHZT_2025_2026
2255,272,"KLUCZBORK -
POZNAŃ GŁÓWNY",IZ Poznań,Gądki - Pierzchno,1,184.220,185.221,"Wymiana 2 x djp, wieszaków,
urządz. Napręż, odgromniki
rożkowe wzmocnione, poł.
Elektryczne",7,24,168,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-03-10,2026-03-16,Korekta_SHZT_2025_2026
2256,272,"KLUCZBORK -
POZNAŃ GŁÓWNY",IZ Poznań,"Gądki (brak możliwości
wjazdu/wyjazdu od strony
Pierzchna)","1, 3, 5, 7, 9",184.220,185.221,"Wymiana 2 x djp, wieszaków,
urządz. Napręż, odgromniki
rożkowe wzmocnione, poł.
Elektryczne",7,24,168,60,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-03-10,2026-03-16,Korekta_SHZT_2025_2026
2257,272,"KLUCZBORK -
POZNAŃ GŁÓWNY",IZ Poznań,Poznań Krzesiny,2,191.227,192.508,"Remont nawierzchni w torach i
rozjazdach wraz z robotami
towarzyszącymi",60,24,1440,60,100,"ruch po torach czynnych
w stacji",2026-08-17,2026-10-15,Korekta_SHZT_2025_2026
2258,273,"WROCŁAW
GŁÓWNY -
SZCZECIN
GŁÓWNY",IZ Wrocław,Księginice - Brzeg Dolny,2,26.760,29.137,przegląd sieci trakcyjnej,5,5,25,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2026-07-01,2026-07-05,Korekta_SHZT_2025_2026
2259,274,"WROCŁAW
ŚWIEBODZKI -
ZGORZELEC",IRR4/3,"Wałbrzych Fabryczny -
Wałbrzych Główny",2,78.500,78.700,"rozbiórka i budowa nowego
wiaduktu w km 78,658",69,24,1656,50,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2025-10-21,2026-02-20,Korekta_SHZT_2025_2026
2260,274,"WROCŁAW
ŚWIEBODZKI -
ZGORZELEC",IRR4/3,"Wałbrzych Główny - Boguszów
Gorce",2,80.300,87.977,"rozbiórka i budowa nowego
wiaduktu w km 80,480",122,24,2928,50,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-07-01,2026-10-30,Korekta_SHZT_2025_2026
2261,274,"WROCŁAW
ŚWIEBODZKI -
ZGORZELEC",IRR4/3,"Wałbrzych Główny - Boguszów
Gorce Wschód",1,80.430,80.584,"rozbiórka i budowa nowego
wiaduktu w km 80,480",128,24,3072,50,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-02-23,2026-06-30,Korekta_SHZT_2025_2026
2262,274,"WROCŁAW
ŚWIEBODZKI -
ZGORZELEC",IRR4/3,Sędzisław - Marciszów,1,99.402,104.459,"kompleksowa wymiana
nawierzchni, sieci trakcyjnej,
remonty obiektów
inzynieryjnych",48,4,192,50,"bez
ograniczenia",przerwa w ruchu,2025-06-02,2026-01-30,Korekta_SHZT_2025_2026
2263,274,"WROCŁAW
ŚWIEBODZKI -
ZGORZELEC",IRR4/3,Sędzisław - Marciszów,2,99.402,104.459,"kompleksowa wymiana
nawierzchni, sieci trakcyjnej,
remonty obiektów
inzynieryjnych",48,24,1152,50,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2025-06-02,2026-01-30,Korekta_SHZT_2025_2026
2264,276,"WROCŁAW
GŁÓWNY -
MIĘDZYLESIE",IZ Opole,"Kamiec Ząbkowicki - Bardo
Przyłęk",1,73.080,73.110,"Wiadukt w km 178,896 lk 137
remont podpór",14,24,336,20,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-04-01,2026-04-14,Korekta_SHZT_2025_2026
2265,276,"WROCŁAW
GŁÓWNY -
MIĘDZYLESIE",IZ Opole,"Bardo Przyłęk - Kamiec
Ząbkowicki",2,73.080,73.110,"Wiadukt w km 178,896 lk 137
remont podpór",14,24,336,20,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-04-15,2026-04-30,Korekta_SHZT_2025_2026
2266,277,"OPOLE
GROSZOWICE -
WROCŁAW
BROCHÓW",IZ Wrocław,"Czernica Wrocławska -
Siechnice",1,75.650,81.675,przegląd sieci trakcyjnej,6,5,30,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2026-02-01,2026-02-06,Korekta_SHZT_2025_2026
2267,277,"OPOLE
GROSZOWICE -
WROCŁAW
BROCHÓW",IZ Wrocław,Siechnice - Wrocław Brochów,1,83.340,85.200,przegląd sieci trakcyjnej,4,5,20,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2025-12-15,2025-12-18,Korekta_SHZT_2025_2026
2268,281,"OLEŚNICA -
CHOJNICE",IZ Wrocław,"Grabowno Wielkie - Bukowice
Trzebnickie",1,18.523,23.800,przegląd sieci trakcyjnej,6,5,30,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2026-08-01,2026-08-06,Korekta_SHZT_2025_2026
2269,281,"OLEŚNICA -
CHOJNICE",IZ Wrocław,"Bukowice Trzebnickie -
Krośnice",1,25.590,32.014,przegląd sieci trakcyjnej,7,5,35,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2026-09-01,2026-09-07,Korekta_SHZT_2025_2026
2270,281,"OLEŚNICA -
CHOJNICE",IZ Wrocław,Krośnice - Milicz,1,33.430,40.491,przegląd sieci trakcyjnej,8,5,40,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2026-09-08,2026-09-15,Korekta_SHZT_2025_2026
2271,281,"OLEŚNICA -
CHOJNICE",IZ Wrocław,Milicz - Zduny,1,42.386,54.900,przegląd sieci trakcyjnej,13,5,65,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2026-07-01,2026-07-13,Korekta_SHZT_2025_2026
2272,281,"OLEŚNICA -
CHOJNICE","IZ Ostrów
Wielkopolski","Koźmin Wielkopolski -
Krotoszyn",1,63.959,78.352,Modernizacja linii nr 281,181,24,4344,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2025-04-07,2026-06-12,Korekta_SHZT_2025_2026
2273,281,"OLEŚNICA -
CHOJNICE",IZ Poznań,Czerniejewo - Gniezno,"1, 2",160.626,160.646,"Wymiana konstrukcji
wsporczej w lokacie 160-79
wraz z osprzętem",3,12,36,,"bez
ograniczenia",przerwa w ruchu,2026-04-21,2026-04-23,Korekta_SHZT_2025_2026
2274,282,MIŁKOWICE - ŻARY,IZ Zielona Góra,Jankowa Żagańska - Żary,1,93.952,102.407,"wymiana 167 szt podkładów
strunobetonowych na nowe",5,24,120,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2026-09-14,2026-09-18,Korekta_SHZT_2025_2026
2275,284,"LEGNICA -
JERZMANICE
ZDRÓJ",IZ Wrocław,Legnica - Pawłowice Małe,1,0.825,6.579,przegląd sieci trakcyjnej,4,5,20,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2026-10-01,2026-10-04,Korekta_SHZT_2025_2026
2276,284,"LEGNICA -
JERZMANICE
ZDRÓJ",IRR4/7,Pawłowice - Jerzmanice Zdój,1,7.259,24.276,Rewitalizacja,223,24,5352,,"bez
ograniczenia",Przerwa w ruchu,2024-06-09,2026-07-24,Korekta_SHZT_2025_2026
2277,289,"LEGNICA - RUDNA
GWIZDANÓW",IZ Wrocław,Koźlice - Rudna Gwizdanów,1,29.805,38.728,przegląd sieci trakcyjnej,9,5,45,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2025-12-19,2025-12-27,Korekta_SHZT_2025_2026
2278,351,"POZNAŃ GŁÓWNY -
SZCZECIN
GŁÓWNY",IZ Poznań,"Poznań Główny
brak możliwści wyjazdu z toru
55 w kierunku z/do Luboń
k/Poznania, Poznań Górczyn,
Poznań Starołęka","51, 51b,",-0.181,0.215,Remont nawierzchni wraz,25,24,600,60,100,"ruch po torach czynnych
w stacji",2026-07-01,2026-07-25,Korekta_SHZT_2025_2026
2279,352,"SWARZĘDZ -
POZNAŃ
STAROŁĘKA",IRR5/7,Poznań Franowo - Pokrzywno,"251, 321, 1",5.410,9.250,"Roboty w branży torowej,
prace podtorzowe, zabudowa
sieci trakcyjnej, remont
obiektów inżynieryjnych",78,24,1872,50,,"ruch jednotorowy
dwukierunkowy po torze
czynnym 252,322, 2 -
rejon PFB oraz PFC",2025-10-13,2026-03-01,Korekta_SHZT_2025_2026
2280,352,"SWARZĘDZ -
POZNAŃ
STAROŁĘKA",IRR5/7,Poznań Franowo,"251, 321, 1",6.450,8.350,"Roboty w branży torowej,
prace podtorzowe, zabudowa
sieci trakcyjnej, remont
obiektów inżynieryjnych",21,24,504,50,,"ruch jednotorowy
dwukierunkowy po torze
czynnym 252,322, -
rejon PFB oraz PFC,
ograniczony dostep do
torów 125 - 130 (rejon
PFA)",2025-10-13,2026-01-03,Korekta_SHZT_2025_2026
2281,353,"POZNAŃ WSCHÓD -
SKANDAWA",IZ Poznań,Gniezno - Trzemeszno,2,52.393,52.776,"Wymiana 2xdjp (2 x 1,383)
wraz z wieszakami w sekcji
L10 - (bez wymiany kotwień
ciężarowych)",8,12,96,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-04-08,2026-04-16,Korekta_SHZT_2025_2026
2282,353,"POZNAŃ WSCHÓD -
SKANDAWA",IZ Poznań,Gniezno - Trzemeszno,1,52.707,52.710,"ograniczenie prędkości dla
przejazdu kolejowo -
drogowego",8,12,96,20,"bez
ograniczenia",,2026-04-08,2026-04-16,Korekta_SHZT_2025_2026
2283,353,"POZNAŃ WSCHÓD -
SKANDAWA",IZ Poznań,Gniezno - Trzemeszno,1,54.335,54.345,"ograniczenie prędkości dla
przejazdu kolejowo -
drogowego",8,12,96,20,"bez
ograniczenia",,2026-04-08,2026-04-16,Korekta_SHZT_2025_2026
2284,353,"POZNAŃ WSCHÓD -
SKANDAWA",IRR2/10,Toruń Miasto - Toruń Główny,2,137.380,136.200,"Rozbiórka sieci trakcyjnej,
rozbiórka torowiska, budowa
nowego układu torowego",226,24,5424,40,"bez
ograniczenia","jednotorowo
dwukierunkowo",2026-05-01,2027-03-13,Korekta_SHZT_2025_2026
2285,353,"POZNAŃ WSCHÓD -
SKANDAWA",IRR2/10,Toruń Wschodni - Toruń Miasto,2,138.740,137.650,"Rozładunek materiałów,
remont mostu i zmiana układu
torowego Toruń Miasto
(przebudowa peronów, remont
wiaduktu drogowego Plac
Pokoju Toruńskiego)",35,24,840,60,"bez
ograniczenia","jednotorowo
dwukierunkowo",2026-11-08,2026-12-12,Korekta_SHZT_2025_2026
2286,353,"POZNAŃ WSCHÓD -
SKANDAWA",IRR2/10,"Toruń Wschodn - Papowo
Toruńskie",1,139.987,144.635,"Rozbiórka sieci trakcyjnej,
rozbiórka torowiska, budowa
nowego układu torowego",85,24,2040,100,"bez
ograniczenia","jednotorowo
dwukierunkowo",2026-03-08,2026-05-31,Korekta_SHZT_2025_2026
2287,353,"POZNAŃ WSCHÓD -
SKANDAWA",IRR2/10,"Papowo Toruńskie - Toruń
Wschodni",2,144.635,139.987,"Rozbiórka sieci trakcyjnej,
rozbiórka torowiska, budowa
nowego układu torowego",84,24,2016,100,"bez
ograniczenia","jednotorowo
dwukierunkowo",2025-12-14,2026-03-07,Korekta_SHZT_2025_2026
2288,353,"POZNAŃ WSCHÓD -
SKANDAWA",IZ Bydgoszcz,Turzno,1,149.245,149.312,"wymiana nawierzchni torowej,
wymiana rozjazdu nr 101",199,24,4776,50,,"ruch po torach czynnych
w stacji",2025-12-01,2026-06-30,Korekta_SHZT_2025_2026
2289,353,"POZNAŃ WSCHÓD -
SKANDAWA",IZ Bydgoszcz,Turzno,5,149.296,150.284,wymiana nawierzchni torowej,199,24,4776,50,,"ruch po torach czynnych
w stacji",2025-12-01,2026-06-30,Korekta_SHZT_2025_2026
2290,353,"POZNAŃ WSCHÓD -
SKANDAWA",IRRK2/10/4,Samborowo - Ostróda,2,249.653,257.960,roboty budowlane na stacji,174,24,4176,40,120,"jednotorowo
dwukierunkowo",2025-11-24,2026-06-05,Korekta_SHZT_2025_2026
2291,353,"POZNAŃ WSCHÓD -
SKANDAWA",IRRK2/10/4,Ostróda,2,257.859,259.530,roboty budowlane na stacji,86,24,2064,40,100,po torze nr 1,2024-11-14,2026-03-09,Korekta_SHZT_2025_2026
2292,353,"POZNAŃ WSCHÓD -
SKANDAWA",IRRK2/10/4,Ostróda,4,258.105,259.400,roboty budowlane na stacji,86,24,2064,40,100,,2024-11-14,2026-03-09,Korekta_SHZT_2025_2026
2293,353,"POZNAŃ WSCHÓD -
SKANDAWA",IRRK2/10/4,Ostróda,6,258.670,259.030,roboty budowlane na stacji,86,24,2064,40,100,,2024-11-14,2026-03-09,Korekta_SHZT_2025_2026
2294,353,"POZNAŃ WSCHÓD -
SKANDAWA",IRRK2/10/4,Ostróda,8,258.670,259.030,roboty budowlane na stacji,86,24,2064,40,100,,2024-11-14,2026-03-09,Korekta_SHZT_2025_2026
2295,353,"POZNAŃ WSCHÓD -
SKANDAWA",IRRK2/10/4,Biesal,2,276.674,276.674,wymiana rozjazdów,69,24,1656,20,120,"ruch po torach czynnych
w stacji",2025-07-31,2026-02-20,Korekta_SHZT_2025_2026
2296,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Wargowo - Oborniki
Wielkopolskie","1, 2",19.424,27.789,"Budowa drugiego toru i
drugiego mostu na rzece
Warcie",1,5,5,,"bez
ograniczenia",przerwa w ruchu,2025-12-20,2025-12-20,Korekta_SHZT_2025_2026
2297,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Wargowo - Oborniki
Wielkopolskie","1, 2",19.424,27.789,"Budowa drugiego toru i
drugiego mostu na rzece
Warcie",1,5,5,,"bez
ograniczenia",przerwa w ruchu,2026-01-20,2026-01-20,Korekta_SHZT_2025_2026
2298,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Wargowo - Oborniki
Wielkopolskie","1, 2",19.424,27.789,"Budowa drugiego toru i
drugiego mostu na rzece
Warcie",1,5,5,,"bez
ograniczenia",przerwa w ruchu,2026-02-20,2026-02-20,Korekta_SHZT_2025_2026
2299,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Wargowo - Oborniki
Wielkopolskie","1, 2",19.424,27.789,"Budowa drugiego toru i
drugiego mostu na rzece
Warcie",1,5,5,,"bez
ograniczenia",przerwa w ruchu,2026-03-20,2026-03-20,Korekta_SHZT_2025_2026
2300,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Wargowo - Oborniki
Wielkopolskie","1, 2",19.424,27.789,"Budowa drugiego toru i
drugiego mostu na rzece
Warcie",1,5,5,,"bez
ograniczenia",przerwa w ruchu,2026-04-20,2026-04-20,Korekta_SHZT_2025_2026
2301,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Wargowo - Oborniki
Wielkopolskie","1, 2",19.424,27.789,"Budowa drugiego toru i
drugiego mostu na rzece
Warcie",1,5,5,,"bez
ograniczenia",przerwa w ruchu,2026-05-20,2026-05-20,Korekta_SHZT_2025_2026
2302,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Oborniki Wielkopolskie -
Rogoźno Wielkopolskie",1,27.789,42.515,Budowa mijanko i PO Parkowo,1,5,5,,"bez
ograniczenia",przerwa w ruchu,2025-12-10,2025-12-10,Korekta_SHZT_2025_2026
2303,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Oborniki Wielkopolskie -
Rogoźno Wielkopolskie",1,27.789,42.515,Budowa mijanko i PO Parkowo,1,5,5,,"bez
ograniczenia",przerwa w ruchu,2026-01-10,2026-01-10,Korekta_SHZT_2025_2026
2304,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Oborniki Wielkopolskie -
Rogoźno Wielkopolskie",1,27.789,42.515,Budowa mijanko i PO Parkowo,1,5,5,,"bez
ograniczenia",przerwa w ruchu,2026-02-10,2026-02-10,Korekta_SHZT_2025_2026
2305,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Oborniki Wielkopolskie -
Rogoźno Wielkopolskie",1,27.789,42.515,Budowa mijanko i PO Parkowo,1,5,5,,"bez
ograniczenia",przerwa w ruchu,2026-03-10,2026-03-10,Korekta_SHZT_2025_2026
2306,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Oborniki Wielkopolskie -
Rogoźno Wielkopolskie",1,27.789,42.515,Budowa mijanko i PO Parkowo,1,5,5,,"bez
ograniczenia",przerwa w ruchu,2026-04-10,2026-04-10,Korekta_SHZT_2025_2026
2307,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IRR5/13,"Oborniki Wielkopolskie -
Rogoźno Wielkopolskie",1,27.789,42.515,Budowa mijanko i PO Parkowo,1,5,5,,"bez
ograniczenia",przerwa w ruchu,2026-05-10,2026-05-10,Korekta_SHZT_2025_2026
2308,354,"POZNAŃ GŁÓWNY
POD - PIŁA
GŁÓWNA",IZ Poznań,Chodzież - Dziembówko,1,70.950,81.461,"Wymiana 153 szt. prętów
odciągu oraz odbudowa głowic",80,6,480,,"bez
ograniczenia",przerwa w ruchu,2026-03-08,2026-05-27,Korekta_SHZT_2025_2026
2309,355,"OSTRÓW
WIELKOPOLSKI -
GRABOWNO
WIELKIE",IRR5/5,"Ostrów Wielkopolski Zachodni -
Pawłów Wielkopolski",1,-1.180,31.900,"wymiana szyn, sieci trakcyjnej",4,24,96,,,przerwa w ruchu,2025-06-01,2025-12-14,Korekta_SHZT_2025_2026
2310,355,"OSTRÓW
WIELKOPOLSKI -
GRABOWNO
WIELKIE",IRR5/5,Odolanów - Grabowno Wielkie,1,13.597,53.579,"wymiana sieci trakcyjnej,
budowa nowych peronów,
wymiana nawierzchni torowej,
przebudowa wiaduktu, prace
na przejazdach koleowo-
drogowych (branża drogowa i
srk)",182,24,4368,,"bez
ograniczenia",przerwa w ruchu,2025-06-15,2026-06-13,Korekta_SHZT_2025_2026
2311,355,"OSTRÓW
WIELKOPOLSKI -
GRABOWNO
WIELKIE",IRR5/5,"Odcinek Pawłów Wielkopolski -
Grabowno Wielkie",1,31.900,53.578,"wymiana szyn, sieci trakcyjnej",21,24,504,,,przerwa w ruchu,2025-07-28,2025-12-31,Korekta_SHZT_2025_2026
2312,356,"POZNAŃ WSCHÓD -
BYDGOSZCZ
GŁÓWNA",IRR5/13,Wągrowiec - Gołańcz,1,52.407,70.904,"Kompleksowa rewitalizacja linii
kolejowej",138,24,3312,,"bez
ograniczenia",przerwa w ruchu,2025-04-01,2026-04-30,Korekta_SHZT_2025_2026
2313,357,"POWODOWO -
LUBOŃ K.
POZNANIA",IZ Poznań,Grodzisk - Granowo,1,69.870,84.245,"wymian szyn wraz z robotami
towarzyszącymi",16,24,384,,100,"przerwa w ruchu linia
jednotorowa",2026-08-01,2026-08-16,Korekta_SHZT_2025_2026
2314,360,"JAROCIN -
KĄKOLEWO",IRR5/11,Gostyń,"1, 2, 3, 4",36.288,36.898,Rewitalizacja,353,24,8472,,"bez
ograniczenia",Przerwa w ruchu,2025-08-01,2026-12-01,Korekta_SHZT_2025_2026
2315,360,"JAROCIN -
KĄKOLEWO",IRR5/11,Gostyń - Kąkolewo,1,36.850,58.396,Rewitalizacja,353,24,8472,,"bez
ograniczenia",Przerwa w ruchu,2025-12-01,2026-12-01,Korekta_SHZT_2025_2026
2316,360,"JAROCIN -
KĄKOLEWO",IRR5/11,Gostyń - Kąkolewo,1,36.850,58.396,Rewitalizacja,353,24,8472,,"bez
ograniczenia",Przerwa w ruchu,2025-12-01,2026-12-01,Korekta_SHZT_2025_2026
2317,367,"ZBĄSZYNEK -
GORZÓW
WIELKOPOLSKI",IZ Zielona Góra,"Gorzów Wielkopolski Zieleniec -
Gorzów Wielkopolski",1,70.180,73.107,przebudowa dwóch mostów,127,24,3048,,"bez
ograniczenia","przerwa w ruchu linia
jednotorowa",2026-06-15,2026-10-20,Korekta_SHZT_2025_2026
2318,389,"ŻAGAŃ - JANKOWA
ŻAGAŃSKA",IRR4/7,Żagań,10,0.087,1.410,"transport oraz rozładunek
materiałów/Roboty budowlane",18,24,432,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2023-11-16,2025-12-31,Korekta_SHZT_2025_2026
2319,389,"ŻAGAŃ - JANKOWA
ŻAGAŃSKA",IRR4/7,Żagań,12,0.087,1.410,"transport oraz rozładunek
materiałów/Roboty budowlane",18,24,432,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2023-11-16,2025-12-31,Korekta_SHZT_2025_2026
2320,389,"ŻAGAŃ - JANKOWA
ŻAGAŃSKA",IRR4/7,Żagań,20,0.087,1.410,"transport oraz rozładunek
materiałów/Roboty budowlane",18,24,432,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2023-11-16,2025-12-31,Korekta_SHZT_2025_2026
2321,389,"ŻAGAŃ - JANKOWA
ŻAGAŃSKA",IRR4/7,Żagań,22,0.087,1.410,"transport oraz rozładunek
materiałów/Roboty budowlane",18,24,432,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2023-11-16,2025-12-31,Korekta_SHZT_2025_2026
2322,389,"ŻAGAŃ - JANKOWA
ŻAGAŃSKA",IRR4/7,Żagań,6,0.087,1.410,"transport oraz rozładunek
materiałów/Roboty budowlane",18,24,432,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2023-11-16,2025-12-31,Korekta_SHZT_2025_2026
2323,389,"ŻAGAŃ - JANKOWA
ŻAGAŃSKA",IRR4/7,Żagań,6a,0.087,1.410,"transport oraz rozładunek
materiałów/Roboty budowlane",18,24,432,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2023-11-16,2025-12-31,Korekta_SHZT_2025_2026
2324,389,"ŻAGAŃ - JANKOWA
ŻAGAŃSKA",IRR4/7,Żagań,8,0.087,1.410,"transport oraz rozładunek
materiałów/Roboty budowlane",18,24,432,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2023-11-16,2025-12-31,Korekta_SHZT_2025_2026
2325,389,"ŻAGAŃ - JANKOWA
ŻAGAŃSKA",IRR4/7,Żagań,8a,0.087,1.410,"transport oraz rozładunek
materiałów/Roboty budowlane",18,24,432,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2023-11-16,2025-12-31,Korekta_SHZT_2025_2026
2326,394,"POZNAŃ KRZESINY
- KOBYLNICA",IRR5/7,Poznań Franowo - Pokrzywno,3,3.230,4.120,"Roboty w branży torowej,
prace podtorzowe, zabudowa
sieci trakcyjnej, remont
obiektów inżynieryjnych",7,24,168,50,,"brak jazdy z Po Krzesiny
do PFC po Lk 394,
możliwa jazda z
Pokrzywna do PFD po
Lk 824",2026-03-02,2026-03-08,Korekta_SHZT_2025_2026
2327,394,"POZNAŃ KRZESINY
- KOBYLNICA",IRR5/7,Poznań Franowo - Pokrzywno,3,3.300,4.200,"Roboty w branży torowej,
prace podtorzowe, zabudowa
sieci trakcyjnej, remont
obiektów inżynieryjnych",78,24,1872,,,"brak jazdy z Po Krzesiny
do PFC po Lk 394,
możliwa jazda z
Pokrzywna do PFD po
Lk 824",2025-10-13,2026-03-01,Korekta_SHZT_2025_2026
2328,394,"POZNAŃ KRZESINY
- KOBYLNICA",IRR5/7,Poznań Franowo,"320, 250, 111",4.150,8.250,"Roboty w branży torowej,
prace podtorzowe, zabudowa
sieci trakcyjnej, remont
obiektów inżynieryjnych",83,24,1992,50,,"możliwa jazda po
321,322, 251, 252 (rejon
PFC, PFB), brak
wyjazdu z PFB po t.269
w kierunku PFA, brak
wjazdu z t. 250 na tory
110 -116 (PFA)",2026-01-05,2026-03-28,Korekta_SHZT_2025_2026
2329,394,"POZNAŃ KRZESINY
- KOBYLNICA",IRR5/7,"Poznań Franowo - Stary Młyn -
Zieliniec",1,8.000,10.500,"Roboty w branży torowej,
prace podtorzowe, zabudowa
sieci trakcyjnej, remont
obiektów inżynieryjnych",7,4,28,,"bez
ograniczenia","przerwa w ruchu na
odcinku PFA - Stary
Młyn",2026-03-02,2026-03-08,Korekta_SHZT_2025_2026
2330,394,"POZNAŃ KRZESINY
- KOBYLNICA",IRR5/7,"Poznań Franowo - Stary Młyn -
Zieliniec",2,8.250,10.500,"Roboty w branży torowej,
prace podtorzowe, zabudowa
sieci trakcyjnej, remont
obiektów inżynieryjnych",91,24,2184,50,,"ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-03-02,2026-05-31,Korekta_SHZT_2025_2026
2331,395,ZIELINIEC - KIEKRZ,IRR5/7,"szlak tymczasowy Koziegłowy -
Naramowice",2,3.420,7.500,remont,46,24,1104,50,,"ruch jednotorowy
dwukierunkowy po torze
czynnym",2025-11-27,2026-01-28,Korekta_SHZT_2025_2026
2332,395,ZIELINIEC - KIEKRZ,IRR5/7,Koziegłowy,"2, 4, 6, 8, 12,
14, 18, 20",3.600,4.000,remont,46,24,1104,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2025-11-27,2026-01-28,Korekta_SHZT_2025_2026
2333,395,ZIELINIEC - KIEKRZ,IRR5/7,"szlak tymczasowy Koziegłowy -
Naramowice",1,4.430,7.400,remont,63,24,1512,50,,"ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-29,2026-04-01,Korekta_SHZT_2025_2026
2334,395,ZIELINIEC - KIEKRZ,IRR5/7,"szlak tymczasowy Koziegłowy -
Naramowice",1,4.430,7.400,remont,63,24,1512,50,,"ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-06-04,2026-08-05,Korekta_SHZT_2025_2026
